black1,red1,strike1,black2,red2,strike2,title,start_date_f,end_date_f,lat,lng,address,description,tags,source
0,0,0,0,0,0,Let's Talk Comics,2015-07-22T21:00:00Z,2015-07-22T22:30:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Calling on teen comic enthusiasts to come talk comics, create your own zine and comic book.",art/entertainment,library
0,0,0,0,0,0,Funky Zines with Delia Jean,2015-07-22T21:00:00Z,2015-07-22T23:00:00Z,41.7623,-87.6005,"1000 E. 73rd Street, Chicago, IL 60619",Create your own Mini-Comix with comic-creator Delia Jean.  Completed comics may be reproduced for distribution at Pocket Con! ,art/entertainment,library
0,0,0,0,0,0,Spaced Out: Brain Games for Teens,2015-07-22T21:00:00Z,2015-07-22T22:00:00Z,41.997163,-87.761926,"5331 W. Devon Avenue, Chicago, IL 60646", Engage your brain and have some spaced-out fun this summer as you design and build an air-powered spinning machine.  For ages 13-18.  No registration required.,art/entertainment,library
0,0,0,0,0,0,Board Game Night,2015-07-22T21:30:00Z,2015-07-22T23:30:00Z,41.780263,-87.607001,"731 E. 63rd Street, Chicago, IL 60637",Join us for our bi-monthly teen board game night.,art/entertainment,library
0,0,0,0,0,0,Words Frames &amp; Pixels: Community Affairs,2015-07-22T22:00:00Z,2015-07-22T23:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628","Join us each Wednesday for a workshop that will help you express yourself using words, images and/or video.",art/entertainment,library
0,1,0,0,0,0,Light Up Your Wardrobe,2015-07-22T22:00:00Z,2015-07-22T23:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632","Can you make clothes and accessories that light up? You bet you can, and we'll show you how! Using inexpensive materials, you'll make a felt pin that light up with LEDs.",art/entertainment,library
0,0,0,0,0,0,Wired Wednesdays: Teen Tech Series,2015-07-22T22:30:00Z,2015-07-22T23:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Each week, explore different software and forms of technology while expressing yourself creatively. Learn about video and music editing as well as digital media and technology in this engaging drop-in program series for teens in grades 9 to 12.",art/entertainment,library
0,0,0,0,0,0,Film Screening: The Last Starfighter,2015-07-22T22:30:00Z,2015-07-23T00:15:00Z,41.903937,-87.636761,"310 W. Division Street, Chicago, IL 60610","<a id=""ember8765"" href=""/item/show/8327880081"" data-add-title-link=""8327880081"">The Last Starfighter</a>. Alex Rogan is a small-town teenager with big-time dreams. Dreams of college_„_of success_„_of marrying his girlfriend, Maggie. He's just like everyone else, except Alex has a very special talent_„_that no one on Earth can appreciate. ",art/entertainment,library
0,0,0,0,0,0,F.L.O.W. Open Mic Night,2015-07-22T22:30:00Z,2015-07-23T00:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Perform poetry, music, dance, comedy and more in YOUmedia's very own open mic night. Experiment with a wide variety of media, as well as recording it all live. Come early to get your name on the performance list and start working on your stage presence. Fresh.Lyrics.On.Wednesdays.",art/entertainment,library
1,0,0,1,0,0,Harry Potter Astronomy,2015-07-22T23:00:00Z,2015-07-23T00:00:00Z,41.943308,-87.817497,"7455 W. Cornelia Avenue, Chicago, IL 60634","Compete in all sorts of Harry Potter type challenges!  Will the stars align for Gryffindor, Hufflepuff, Slytherin, or Ravenclaw to win the house cup? All Potter fans welcome! ",entertainment,library
0,1,0,0,0,0,Ashes Under Water:  The SS Eastland and the Shipwreck that Shook America,2015-07-22T23:00:00Z,2015-07-23T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Drawing on previously unpublished evidence from the National Archives, <i><a id=""ember5925"" href=""/item/show/8855578081"" data-add-title-link=""8855578081"">Ashes Under Water</a>",art/entertainment,library
0,0,0,0,1,0,Graphic Novel Night at First Aid Comics,2015-07-22T23:30:00Z,2015-07-23T00:30:00Z,41.8695932,-87.6559711,"1142 W Taylor St, Chicago, IL 60607"," Meet us at First Aid Comics for a discussion of <a id=""ember3394"" href=""/item/show/8622268081"" data-add-title-link=""8622268081"">Fables,</a> Volume 1: Legends in Exile by Bill Willingham.",art/entertainment,library
0,0,0,0,0,0,Engineering with Dyson,2015-07-23T17:00:00Z,2015-07-23T18:30:00Z,41.779263,-87.668264,"1745 W. 63rd Street, Chicago, IL 60636",James Dyson Foundation staff and volunteers bring engineering to life through rapid prototyping challenges. ,art/entertainment,library
0,0,0,0,0,0,Home School Meet-Up,2015-07-23T18:30:00Z,2015-07-23T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Come spend time in YOUmedia with other Chicago area home school students. We make art, play games and hang out!",art/entertainment,library
0,0,0,0,0,0,YOUmedia Video Thursday,2015-07-23T19:00:00Z,2015-07-23T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609","Learn about photography, make videos and record music and podcasts.",art/entertainment,library
0,0,0,0,0,0,Warp Speed Crafts,2015-07-23T19:00:00Z,2015-07-23T20:00:00Z,41.782208,-87.703383,"6120 S. Kedzie Avenue, Chicago, IL 60629","All ages are invited to this quick, drop-in make and take crafts program. ",art/entertainment,library
0,1,0,0,0,0,Life After High School,2015-07-23T19:00:00Z,2015-07-23T20:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","All ages are invited to this quick, drop-in make and take crafts program. ",art/entertainment,library
0,0,0,0,0,0,Star Readers Cafe,2015-07-23T19:00:00Z,2015-07-23T20:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624",Looking for a cool place to escape the heat this summer? Need to catch up on your reading for the summer? Drop in to Star Readers CafÍ©! Enjoy a lemonade or Italian soda from our cafe while you read a book or magazine from our collection. For kids in 1st-8th grade.,art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-23T19:00:00Z,2015-07-23T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
0,0,0,0,0,0,Delicious &amp; Nutritious Summer Dishes,2015-07-23T19:00:00Z,2015-07-23T20:00:00Z,41.694353,-87.618107,"11001 S. Indiana Avenue, Chicago, IL 60628",Join us for a presentation on how to prepare healthy summer meals.  A representative from the University of Illinois Extension program will share valuable tips on choosing nutritious foods and will demonstrate how to prepare a tasty summer dish. ,art/entertainment,library
0,0,0,0,0,0,_„æNew Voices on the Studs Terkel Radio Archive,2015-07-23T19:00:00Z,2015-07-23T21:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","New Voices on the Studs Terkel Radio Archive empowers youth to use 21st century skills in developing a multi-media exhibit and digital archive, inserting youth voice into the cultural and historical narratives captured by Studs Terkel.",art/entertainment,library
0,0,0,0,0,0,Teen Game Room,2015-07-23T20:00:00Z,2015-07-23T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Unwind, relax and hang out with friends over some board games and video games!",art/entertainment,library
0,0,0,0,0,0,Intuit: DIY Outsider Art Workshop,2015-07-23T20:00:00Z,2015-07-23T21:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","<img style=""width: 187px; height: 187px;"" src=""https://chipublib.bibliocommons.com/events/images/full/90abd941eb5d1de6286b475ef5ad6c56/Craft resized.png"" unselectable=""on"">",art/entertainment,library
0,0,0,0,0,0,Teen Tech,2015-07-23T20:00:00Z,2015-07-23T22:00:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651",Let's have fun creating out of this world t-shirt designs and learn about your mood. Eight weeks of continual exploration.,art/entertainment,library
0,0,0,0,0,0,Moon Walk: Games For the Space Age,2015-07-23T20:30:00Z,2015-07-23T22:00:00Z,41.938837,-87.754554,"5108 W. Belmont Avenue, Chicago, IL 60641","Kids ages 11 and up, check out our PS3 and play video games or board games.",art,library
0,0,0,0,0,0,YOUmedia T-Shirt Graphic Design,2015-07-23T21:00:00Z,2015-07-23T23:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Borrow silhouette concepts to design your own t-shirt by using special apps to photograph unique ideas and edit them on Adobe Illustrator and Photoshop. ,art/entertainment,library
1,0,0,0,0,0,Photography in Space,2015-07-23T21:00:00Z,2015-07-23T22:00:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625","""Defy Gravity!""  by learning the basics of using a green screen in photography to create photos of yourself in space.",art/entertainment,library
0,0,0,0,0,0,Adler Scopes in the City for Teens,2015-07-23T21:00:00Z,2015-07-23T22:30:00Z,41.832264,-87.61753,"3436 S. King Drive, Chicago, IL 60616"," Teens, participate in how to set up and use a small telescope with specialized solar filters to look at the sun, explore ultraviolet light, optics and other physics-based design challenges. Let the Adler Planetarium bring the Universe a little closer to you, during this ""Defying Gravity"" teen program!",art/entertainment,library
0,0,0,0,0,0,Tinker Studio,2015-07-23T21:00:00Z,2015-07-23T22:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605"," Interested in making but you don't know what to create? Every week we will work on a new project using tools like Makey Makey, Solar Cars, Arduino, LEDs, Little Bits and more. You don't have to be a maker to create but you need willingness to try.",art/entertainment,library
0,0,0,0,0,0,Crafternoon for Teens,2015-07-23T21:30:00Z,2015-07-23T22:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Come create with us! Learn some new crafting skills and take home a cool craft, This month's Crafternoon is heading out into space! Come create your own special alien slime. For teens in grades 9 - 12.",art/entertainment,library
0,0,0,0,0,0,Mother-Daughter Book Club: A Matter of Trust,2015-07-23T23:00:00Z,2015-07-24T00:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","During our second mother-daughter book club, we're reading the second book in the Bluford High Series, <a id=""ember23719"" href=""/item/show/2143920081"" data-add-title-link=""2143920081"">A Matter of Trust</a><em></em> by Ann Schraff. Moms and daughters will bond over discussions of Darcy's ongoing family and relationship challenges. Check out a copy today!",art/entertainment,library
0,0,0,0,0,0,Teens Create,2015-07-23T23:00:00Z,2015-07-24T00:30:00Z,41.692441,-87.67401,"11071 S. Hoyne Avenue, Chicago, IL 60643","Teens, express yourselves by creating something new.",art/entertainment,library
0,0,0,0,0,0,Galactic Game Nights,2015-07-23T23:30:00Z,2015-07-24T00:30:00Z,41.936689,-87.786083,"3104 N. Narragansett Avenue, Chicago, IL 60634",Build with your Brother.,art/entertainment,library
0,0,0,0,0,0,Game Night,2015-07-24T18:00:00Z,2015-07-24T19:00:00Z,41.738396,-87.702283,"8530 S. Kedzie Avenue, Chicago, IL 60652","Hang out and mess around with us! Play games on our PS3, create arts and crafts in our open art studio, or set up a tabletop gaming session. The choice is yours!",art/entertainment,library
0,1,0,0,0,0,Green Screen Sessions,2015-07-24T18:00:00Z,2015-07-24T21:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Create your own world with iMovie and our green screen!,art/entertainment,library
0,0,0,0,0,0,New Voices on the Studs Terkel Radio Archive,2015-07-24T19:00:00Z,2015-07-24T21:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","New Voices on the Studs Terkel Radio Archive empowers youth to use 21st century skills in developing a multi-media exhibit and digital archive, inserting youth voice into the cultural and historical narratives captured by Studs Terkel.",art/entertainment,library
0,0,0,0,0,0,Planet Read Cafe,2015-07-24T20:00:00Z,2015-07-24T21:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624",Looking for a cool place to escape the heat this summer? Need to catch up on your reading for the summer? Drop in to Planet Read CafÍ©! Enjoy a flavored coffee or Italian soda from our coffee bar while you read a book or magazine from our collection.,art/entertainment,library
0,0,0,0,0,0,Steamrollers Club,2015-07-24T20:30:00Z,2015-07-24T21:30:00Z,41.832264,-87.61753,"3436 S. King Drive, Chicago, IL 60616","Teen STEAM activities: crafts, games, brain teasers, challenges.  Join us as we steamroll through these fun activities!",art/entertainment,library
0,0,0,0,0,0,Sci-Fi Saturday: Forbidden Planet,2015-07-25T15:00:00Z,2015-07-25T16:45:00Z,41.869363,-87.65441,"1101 W. Taylor Street, Chicago, IL 60607","On Sci-Fi Saturday, we'll celebrate the mysteries of the unknown and strange visitors from afar with three classic 1950s films. Families are welcome. Bring your own popcorn! ",art,library
0,0,0,0,0,0,Korean Drumming Workshop with Global Pungmul Institute,2015-07-25T15:00:00Z,2015-07-25T17:00:00Z,41.9755882,-87.7137735,"3401 W. Foster Avenue, Chicago, IL 60625-4808",<strong>Global Pungmul Institute </strong>is a community-based cultural and educational organization dedicated to promoting Korean traditional cultural and performing arts known as <em>Pungmul</em>. You will learn throughout the four sessions in this summer:,art/entertainment,library
0,0,0,0,0,0,YOUmedia Magic: The Gathering,2015-07-25T16:00:00Z,2015-07-25T18:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Play trading card games, and challenge yourself to build strategies, skills, and imagination through online platforms.",art/entertainment,library
0,0,0,0,1,0,Teen Vision Boards,2015-07-25T16:00:00Z,2015-07-25T19:00:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629","Create a vision board focused around your goals, dreams, hopes and ambitions.",art/entertainment,library
0,0,0,0,0,0,Electronic Art with Chibitronics,2015-07-25T17:00:00Z,2015-07-25T21:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","<img src=""https://chipublib.bibliocommons.com/events/images/full/f3d07cfd4f4e1cb33db57f37a714fee2/Defy Gravity 300x230.jpg"" unselectable=""on"">Make artwork that blinks, twinkles, flashes and shines when you add circuits and LED stickers to your paper creations!  Teen Summer Challenge 2015 READ, DISCOVER, and CREATE badges will be available at this event. ",art/entertainment,library
0,0,0,0,0,0,Sci-Fi Saturday: Invasion of the Body Snatchers,2015-07-25T18:00:00Z,2015-07-25T19:30:00Z,41.869363,-87.65441,"1101 W. Taylor Street, Chicago, IL 60607","On Sci-Fi Saturday, we'll celebrate the mysteries of the unknown and strange visitors from afar with three classic 1950s films. Families are welcome. Bring your own popcorn! ",art/entertainment,library
0,0,0,0,0,0,Family Game Time,2015-07-25T18:00:00Z,2015-07-25T21:00:00Z,41.8495331,-87.7051215,"2311 S. Kedzie Avenue, Chicago, IL 60623","Come and play with board games, blocks, puzzles, and playing cards. Bring along your family and friends. The more the merrier!",art/entertainment,library
0,0,0,0,0,0,Teen Book Club: Knights of Sidonia,2015-07-25T18:00:00Z,2015-07-25T19:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","July's book is MANGA awesome. We're discussing volume 1 of the manga series <a id=""ember14592"" href=""/item/show/8730376081"" data-add-title-link=""8730376081"">Knights of Sidonia</a><em></em> by Tsutomu Nihei. The spaceship Sidonia carries the last of the human race after the destruction of the Solar System. Borrow a copy from the library today!",art/entertainment,library
0,0,0,0,0,0,Underground Feedback Stereo,2015-07-25T18:00:00Z,2015-07-25T19:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic recording techniques, music publishing, social media promotion and music production. We will guide you through the process of becoming an independent musician.",art/entertainment,library
0,0,0,0,0,0,Gangstas: A Play,2015-07-25T19:00:00Z,2015-07-25T21:00:00Z,41.805939,-87.590304,"4904 S. Lake Park Avenue, Chicago, IL 60615","<strong>  </strong>Local playwright Steven Long presents a staged reading of his play Gangstas. A timely story about an 11 year old boy who runs away from his drunken and abusive mother to join a gang. The horrific details of corporate gang life and their ""family values"" don't mix with Randy when he sees the brutal cost of gang membership and their political and religious deceptions that cover-up their behavior. ",art/entertainment,library
0,0,0,0,0,0,Graphic Content: A Book Club for Teens,2015-07-25T19:00:00Z,2015-07-25T20:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Join teens in your community for activities and a chance to read and discuss banned, challenged or censored teen books and the concerns about them. This month we're reading <a id=""ember23464"" href=""/item/show/1591584081"" data-add-title-link=""1591584081"">Lord of the Flies</a><em> </em>by William Golding. For teens in grades 9 through 12.",art/entertainment,library
0,0,0,0,0,0,Introduction to Video &amp; Photography,2015-07-25T19:00:00Z,2015-07-25T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Take your knowledge of video and photography to a new level by planning a solo or group trip to a place of your choice. The trip will require research into a location, a theme, other artists, and planning, but the results will be totally unique!",art/entertainment,library
0,0,0,0,1,0,Sci-Fi Saturday: The War of the Worlds,2015-07-25T20:00:00Z,2015-07-25T21:30:00Z,41.869363,-87.65441,"1101 W. Taylor Street, Chicago, IL 60607","On Sci-Fi Saturday, we'll celebrate the mysteries of the unknown and strange visitors from afar with three classic 1950s films. Families are welcome. Bring your own popcorn! ",art/entertainment,library
0,0,0,0,0,0,Electronics 101,2015-07-27T18:00:00Z,2015-07-27T19:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632","Ever wondered how a light switch works? Or why a bird can sit on a power line without getting shocked? You can get the answers and start making your own basic electronics in just a few minutes! Every Monday through August 24, we'll have a drop-in, hands-on workshop for kids and teens.",art/entertainment,library
0,0,0,0,1,0,Learn Programming: Arduino Basics,2015-07-27T18:00:00Z,2015-07-27T21:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","<img src=""https://chipublib.bibliocommons.com/events/images/full/f3d07cfd4f4e1cb33db57f37a714fee2/Defy Gravity 300x230.jpg"" unselectable=""on"">Beginner's workshop in Arduino! Program a microcontroller to read a sensor for temperature or motion and send the information to an output display.  Teen Summer Challenge 2015 READ, DISCOVER and CREATE badges will be available at this event. ",art/entertainment,library
0,0,0,0,0,0,Lunch Bus,2015-07-27T18:30:00Z,2015-07-27T19:00:00Z,41.830263,-87.673465,"1915 W. 35th Street , Chicago, IL 60609",The Greater Chicago Food Depository's Summer Lunch Bus brings healthy meals to children 18 and under Monday through Friday from June 22 to September 4 (Except July 3rd).  All meals must be eaten on-site.,art/entertainment,library
0,0,0,0,0,0,YOUmedia Maker Monday ,2015-07-27T19:00:00Z,2015-07-27T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609",Drop in for a new maker activity every week. ,art/entertainment,library
0,0,0,0,0,0,Teen Game Night,2015-07-27T19:00:00Z,2015-07-27T21:30:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Calling on teens to come join us for games, crafts and other fun activities in your very own space.",art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-27T19:00:00Z,2015-07-27T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
0,0,0,0,0,0,Maker Mondays,2015-07-27T19:00:00Z,2015-07-27T21:00:00Z,41.990996,-87.660757,"6000 N. Broadway, Chicago, IL 60660",Recreate a constellation with copper tape and circuit stickers and then create a myth to accompany the constellation.  The finished product will be on display at the branch and online!<em>,art/entertainment,library
0,0,0,0,0,0,YOUmedia Open Hours,2015-07-27T20:00:00Z,2015-07-27T22:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",entertainment,library
0,0,0,0,0,0,Steamrollers Club,2015-07-27T20:30:00Z,2015-07-27T21:30:00Z,41.832264,-87.61753,"3436 S. King Drive, Chicago, IL 60616","Teen STEAM activities: crafts, games, brain teasers, challenges.  Join us as we steamroll through these fun activities!",art/entertainment,library
1,0,0,0,0,0,Introduction to Photography &amp; Video,2015-07-27T21:00:00Z,2015-07-27T22:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Take your knowledge of video and photography to a new level by planning a solo or group trip to a place of your choice. The trip will require research into a location, a theme, other artists, and planning, but the results will be totally unique!",art/entertainment,library
0,0,0,0,0,0,Get Wreckt,2015-07-27T21:00:00Z,2015-07-27T22:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Interested in engineering, taking apart objects to see how they work and creating something new from scratch? Then join us for our Get Wreckt workshop to destroy old electronic equipment and build a functional product.",art/entertainment,library
0,0,0,0,0,0,Create &amp; Discover Free Time,2015-07-27T21:30:00Z,2015-07-27T23:30:00Z,41.780263,-87.607001,"731 E. 63rd Street, Chicago, IL 60637","Open STEAM and making activities with LittleBits, arts and crafts supplies, photography and videography.",art/entertainment,library
0,0,0,0,0,0,Dar He: The Lynching of Emmett Till: Best of Black Harvest Film Festival,2015-07-27T22:00:00Z,2015-07-27T23:30:00Z,41.738396,-87.702283,"8530 S. Kedzie Avenue, Chicago, IL 60652","There have been numerous treatments of the horrific 1955 murder in Mississippi of 14 year old Chicagoan Emmett Till, but none like this stunning dramatization in which actor-writer Mike Wiley plays all 39 roles - black, white, male female, young and old. Wiley's tour-de-force defamiliarizes the material with startling effectiveness and compels us to get under the skins of all the major players in the tragic events.",art/entertainment,library
0,0,0,0,0,0,Defy Gravity Teen Club,2015-07-27T23:00:00Z,2015-07-28T00:00:00Z,41.943308,-87.817497,"7455 W. Cornelia Avenue, Chicago, IL 60634",Activities and puzzles that explore our universe and challenge our mind and senses. Use your planetary knowledge and find out if you can live on other planets!  ,art/entertainment,library
0,0,0,0,0,0,Teen Book Discussion: Bang!,2015-07-27T23:30:00Z,2015-07-28T00:30:00Z,41.903937,-87.636761,"310 W. Division Street, Chicago, IL 60610","In <a id=""ember2449"" data-add-title-link=""2041716081"" href=""/item/show/2041716081"">Bang!</a>, a teenage boy must face the harsh realities of inner city life, a disintegrating family, and destructive temptations as he struggles to find his identity as a young man.",art/entertainment,library
0,0,0,0,0,0,Scopes in the City with Adler Planetarium,2015-07-28T01:00:00Z,2015-07-28T02:00:00Z,41.738396,-87.702283,"8530 S. Kedzie Avenue, Chicago, IL 60652",Stay after hours with the library and volunteers from Adler Planetarium to observe celestial bodies using a high-powered telescope. ,art/entertainment,library
0,0,0,0,0,0,Defy Gravity Summer Wrap-Up Party,2015-07-28T08:30:00Z,2015-07-28T22:00:00Z,41.842201,-87.724683,"2708 S. Pulaski Road, Chicago, IL 60623","<img src=""https://chipublib.bibliocommons.com/events/images/full/f3d07cfd4f4e1cb33db57f37a714fee2/Defy Gravity 300x230.jpg"" unselectable=""on"">Drop in and celebrate your participation in the Teen Summer Challenge!",art/entertainment,library
0,0,0,0,0,0,Intuit: Outsider Art,2015-07-28T18:00:00Z,2015-07-28T19:00:00Z,41.782285,-87.637379,"6151 S. Normal Boulevard, Chicago, IL 60621","You don't have to be an ""artist"" to create art. <a href=""http://www.art.org/"">The Center for Intuitive and Outsider Art</a> is hosting an art workshop to teach us about art outside of the mainstream. Let us empower your creativity!",art/entertainment,library
0,0,0,0,0,0,YOUmedia Gamer Tuesday,2015-07-28T19:00:00Z,2015-07-28T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609",Play and design video games. ,art/entertainment,library
0,0,0,0,0,0,Life After High School Workshop Series,2015-07-28T19:00:00Z,2015-07-28T20:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Thinking about getting a job? Starting to think about college? A new workshop series presented by the University of Illinois at Chicago will guide you on your way! Learn how to search for colleges and jobs, create a resume, find out about financial aid, and more. ",art/entertainment,library
0,0,0,0,0,0,Teen Space Jams,2015-07-28T19:00:00Z,2015-07-28T21:00:00Z,41.9755882,-87.7137735,"3401 W. Foster Avenue, Chicago, IL 60625-4808",Create space themed beats for a possible soundtrack sequel to Space Jam. Call R-Kelly for backup vocals.,art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-28T19:00:00Z,2015-07-28T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
0,0,0,0,0,0,Teen Internet Cafe,2015-07-28T20:00:00Z,2015-07-28T23:00:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Let's explore engineering, science, books and computers. We will create an Internet cafÍ© for you. For teens only.",art/entertainment,library
0,0,0,0,0,0,Art &amp; Graphic Design,2015-07-28T20:00:00Z,2015-07-28T21:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Work with our artists to learn and improve skills in art and graphic design. Get hands on with pencils, paint, tablets, and printing, and design with Photoshop and Illustrator. Whether you want to make a flyer, design a t-shirt, or make a masterpiece, this workshop will offer tools and guidance.",art/entertainment,library
0,0,0,0,0,0,Stitching Stars,2015-07-28T20:30:00Z,2015-07-28T22:30:00Z,41.780263,-87.607001,"731 E. 63rd Street, Chicago, IL 60637",Learn how to sew with conductive thread and LED lights.,art/entertainment,library
0,0,0,0,0,0,YOUmedia New Media Arts in Painting &amp; Drawing,2015-07-28T21:00:00Z,2015-07-28T23:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Arts and crafts aficionados use Fresh Paint, a new media arts Microsoft app, to paint and draw on canvases in ways that make the end product look like it was handmade.",art/entertainment,library
0,0,0,0,0,0,CyberNavigator Hoopla Workshop,2015-07-28T21:00:00Z,2015-07-28T22:00:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625","Our CyberNavigator will be in YOUmedia to fill you in on everything you need to know to check out music, movies and audiobooks using Hoopla. For teens in grades 9-12.",art/entertainment,library
0,0,0,0,0,0,Origami With Jun,2015-07-28T21:00:00Z,2015-07-28T22:00:00Z,41.8495331,-87.7051215,"2311 S. Kedzie Avenue, Chicago, IL 60623","Come join Jun, the Children's Librarian at the Little Village branch to create amazing animals and much more.",art/entertainment,library
0,0,0,0,0,0,Tactical Tuesday,2015-07-28T21:00:00Z,2015-07-28T22:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624",Love games and gaming? Then you need to come meet some other teens with similar interests and check out our PS3 and game collection while you're at it. For teens in grades 9 through 12.,art/entertainment,library
0,0,0,0,0,0,Teen Tech Tuesday,2015-07-28T21:30:00Z,2015-07-28T23:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","<span class=""NormalTextRun SCX169302153""><img src=""https://chipublib.bibliocommons.com/events/images/full/eeebab08db966982ec02020cc7046fc1/Sun.jpg"" unselectable=""on"">Get your fashion to GLOW with wearable LEDs. Sew LEDs to your clothes and accessories using conductive thread. Your friends will think it's magic, but you'll know that it's just brilliant technology!</span>",art/entertainment,library
0,0,0,0,0,0,Hands-On Solar Activities with Adler Summer Interns,2015-07-28T22:00:00Z,2015-07-28T23:00:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","This summer, <a href=""http://www.adlerplanetarium.org/"">the Adler</a> brings the Universe a little closer to you! Adler teen interns are on the move, bringing telescopes and science activities to library locations around Chicago. In areas where solar viewing is possible, and weather permitting, participants can take a look at the sun through specialized solar filters.",art/entertainment,library
0,0,0,0,0,0,Dark Matter Series: Science in Motion,2015-07-28T23:00:00Z,2015-07-29T00:30:00Z,41.936689,-87.786083,"3104 N. Narragansett Avenue, Chicago, IL 60634"," Join us for science, crafts, games,<em> </em><a id=""ember16228"" href=""https://chipublib.bibliocommons.com/item/show/8695681081"" data-add-title-link=""8695681081""><u>Ender's Game</u></a> book talk, and more!",art/entertainment,library
0,0,0,0,0,0,Intuit Art Program,2015-07-29T18:00:00Z,2015-07-29T20:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Create your own recycled works of art with the help of <a href=""http://www.art.org/"">The Center for Intuitive and Outsider Art</a>. Bring your creative side and stop in!",art,library
